seq_id,scaled_frond_apex,scaled_frond_base,scaled_holdfast,scaled_pinnae,scaled_rachis,scaled_stolon,pc1,pc2,pc3,pc4,pc5,pc6,node,distance,node_factor,apex,base,holdfast,pinnae,rachis,stolon,apex1,base1,holdfast1,pinnae1,rachis1,stolon1
Ctaxi_contig_54143|comp36391_c0_seq2,1.305721005,-0.389906863,1.175357882,-0.413171338,-0.536473121,-1.141527565,-0.529743457,-1.771767084,0.701946037,-1.218863692,-0.436884912,5.11E-15,3,2.6441777,n3,204.282617,100.1285711,196.2750542,98.69954926,91.12572967,53.96022328,45.717383,149.8714289,53.7249458,151.3004507,158.8742703,196.0397767
Ctaxi_contig_65443|comp37010_c3_seq1,-1.198970197,-0.695368655,0.351126381,0.924797795,-0.667822305,1.286236981,-0.766434468,0.064357452,1.067802796,1.922819192,0.398523314,-2.33E-15,6,4.247339349,n6,50.43180608,81.36556173,145.6465836,180.8843854,83.05759797,203.0858096,199.5681939,168.6344383,104.3534164,69.1156146,166.942402,46.9141904
Ctaxi_contig_10597|comp31446_c0_seq4,-0.472739473,-0.55164967,-0.738329273,1.299579423,1.263779353,-0.80064036,2.343193904,0.331051067,0.303005743,0.543044298,-0.812604108,-2.66E-15,2,0.821351292,n2,95.04057291,90.19350921,78.72670313,203.90537,201.7063485,74.89924079,154.9594271,159.8064908,171.2732969,46.09463,48.2936515,175.1007592
Ctaxi_contig_27194|comp34223_c2_seq10,-1.029357265,-0.704165145,1.461322348,0.803028251,-0.776964879,0.24613669,-0.956164468,-0.52295094,2.089028326,0.906727153,-0.119945439,2.53E-15,5,1.981015986,n5,60.85029085,80.82523679,213.8404391,173.4046837,76.35350866,139.1975854,189.1497092,169.1747632,36.1595609,76.5953163,173.6464913,110.8024146
Ctaxi_contig_69355|comp37164_c7_seq1,1.85771535,-0.403121784,-0.710087785,-0.770788456,-0.36613535,0.392418024,-0.348879994,-1.353781774,-1.560557271,-0.005713333,0.262321583,-1.42E-15,3,0.838831682,n3,238.1889036,99.31684373,80.46143827,76.73289582,101.5887377,148.1829253,11.8110964,150.6831563,169.5385617,173.2671042,148.4112623,101.8170747
Ctaxi_contig_13387|comp32148_c0_seq4,-0.120074678,-0.470936488,-0.925846321,1.246624017,1.211226623,-0.940993153,2.451932009,0.169869236,0.055510418,0.309064885,-0.63055719,-2.00E-15,2,1.030334696,n2,116.7030296,95.15132138,67.20845694,200.6525809,198.4782938,66.27806186,133.2969704,154.8486786,182.7915431,49.3474191,51.5217062,183.7219381
Ctaxi_contig_66660|comp37059_c2_seq4,-0.743926427,0.712859575,-0.708508139,-0.920990502,1.607926152,0.052639341,0.709080222,2.087570751,-1.206608753,-0.685427636,-1.261050765,-6.80E-15,4,1.085808777,n4,78.3828976,167.8660673,80.55846812,67.50672592,222.8455867,127.3119988,171.6171024,82.1339327,169.4415319,182.4932741,27.1544133,122.6880012
Ctaxi_contig_20199|comp33336_c0_seq2,1.262419585,0.115170618,-0.960752103,0.937016518,-0.095753154,-1.258101465,1.555185675,-0.774702913,-0.26846609,-0.885434216,0.960142985,6.33E-15,1,0.884679805,n1,201.6228246,131.1529864,65.06436714,181.6349213,118.1969807,46.79966431,48.3771754,118.8470136,184.9356329,68.3650787,131.8030193,203.2003357
Ctaxi_contig_71725|comp37261_c0_seq1,-1.395476058,0.43569549,-0.024993918,1.628549064,-0.284494733,-0.359279844,0.652857628,1.076316411,1.503480009,0.091815566,1.038012833,5.55E-15,2,2.120453613,n2,38.3614215,150.8412463,122.5433711,224.1123504,106.6035176,102.0098376,211.6385785,99.1587537,127.4566289,25.8876496,143.3964824,147.9901624
Ctaxi_contig_26828|comp34184_c0_seq4,-1.750301777,-0.33028658,0.054122347,1.144204706,0.190104438,0.692156867,0.275282169,1.036620003,1.084172025,1.445386073,-0.068521686,-3.16E-15,2,3.912324551,n2,16.56622991,103.7907506,127.4030926,194.3614684,135.7558009,166.5944021,233.4337701,146.2092494,122.5969074,55.6385316,114.2441991,83.4055979
Ctaxi_contig_35787|comp35089_c0_seq4,1.553977904,-0.169247724,0.064759763,-1.389765162,-0.586227075,0.526502294,-1.355090753,-1.135454587,-1.213080388,-0.416208016,-0.006755527,-1.72E-15,3,1.359993991,n3,219.5318123,113.6825722,128.0564965,38.71221364,88.06958999,156.4190598,30.4681877,136.3174278,121.9435035,211.2877864,161.93041,93.5809402
Ctaxi_contig_16424|comp32721_c0_seq1,-0.190027066,-0.630108975,0.167381261,-0.226911528,-0.992025892,1.871692201,-1.74353917,-0.433660474,-0.134640962,1.694966304,0.487782706,-3.77E-15,6,1.727472027,n6,112.4061999,85.37414158,134.3600283,110.1405695,63.14337273,239.0474325,137.5938001,164.6258584,115.6399717,139.8594305,186.8566273,10.9525675
Ctaxi_contig_49416|comp36106_c0_seq1,1.799930408,0.109693553,-1.223126178,-0.414440219,0.011300527,-0.283358091,0.59634713,-0.747490213,-1.678640899,-0.710606019,0.53575331,8.88E-16,3,1.919474298,n3,234.63946,130.8165573,48.94802346,98.62160817,124.7727596,106.6733359,15.36054,119.1834427,201.0519765,151.3783918,125.2272404,143.3266641
Ctaxi_contig_46108|comp35876_c6_seq2,-0.988581874,0.236084069,0.931131341,-0.990799751,-0.53955781,1.351724025,-2.191152488,0.835283057,0.265100762,0.328169361,-0.187769263,-3.33E-15,6,1.194557245,n6,63.35492174,138.5801025,181.2734239,63.21868851,90.93625246,207.1083553,186.6450783,111.4198975,68.7265761,186.7813115,159.0637475,42.8916447
Ctaxi_contig_61308|comp36803_c1_seq1,1.280899458,-0.685314953,-0.203292043,1.228218955,-0.694579631,-0.925931787,0.898619936,-1.866176857,0.569177403,0.012058136,0.850729669,6.11E-15,1,1.397373715,n1,202.757952,81.983111,111.5913979,199.5220488,81.41402758,67.20320719,47.242048,168.016889,138.4086021,50.4779512,168.5859724,182.7967928
Ctaxi_contig_29758|comp34518_c2_seq1,-0.787439083,0.69948723,-1.006008997,1.053778935,0.960129751,-0.919947836,1.957255368,1.575425305,0.079839243,-0.651175998,0.223008398,2.00E-15,2,1.294037107,n2,75.71013004,167.0446701,62.28445964,188.8070599,183.054653,67.57077174,174.28987,82.9553299,187.7155404,61.1929401,66.945347,182.4292283
Ctaxi_contig_9077|comp30959_c0_seq2,-0.826928161,0.001269419,-0.721754475,1.83588008,-0.581952777,0.293485914,0.715672915,0.455275515,0.82274667,1.015287543,1.558157449,3.75E-15,2,2.287097753,n2,73.284511,124.1565982,79.74481112,236.8476708,88.332139,142.1060144,176.715489,125.8434018,170.2551889,13.1523292,161.667861,107.8939856
Ctaxi_contig_42126|comp35615_c1_seq1,-0.847213352,0.903850703,-1.457120285,0.234133878,1.134119255,0.032229801,1.361818745,2.202329363,-1.003078007,-0.336614054,0.114139782,-2.74E-15,4,1.157702525,n4,72.03849189,179.597709,34.57492107,138.4603119,193.741969,126.0583416,177.9615081,70.402291,215.4250789,111.5396881,56.258031,123.9416584
Ctaxi_contig_51116|comp36218_c2_seq1,1.858191766,-0.228589266,-0.336385516,0.161609237,-0.341836996,-1.112989225,0.679777278,-1.619034693,-0.380338,-0.98486713,0.446143642,5.11E-15,3,1.538517542,n3,238.2181674,110.0375144,103.4161231,134.0054814,103.0812656,55.71319257,11.7818326,139.9624856,146.5838769,115.9945186,146.9187344,194.2868074
Ctaxi_contig_43541|comp35720_c2_seq5,-0.549792481,0.633060837,0.567853042,-1.72992717,0.092219385,0.986586387,-1.83790881,1.22640342,-0.643977696,-0.54899119,-0.682004662,-4.66E-15,6,1.989414391,n6,90.30758716,162.9644249,158.9590321,17.8177414,129.7432055,184.6797535,159.6924128,87.0355751,91.0409679,232.1822586,120.2567945,65.3202465
Ctaxi_contig_17528|comp32915_c2_seq1,1.926257898,-0.054054262,-0.720534811,0.070606396,-0.69909957,-0.52317565,0.271250623,-1.455587773,-0.833225313,-0.710440595,1.081626802,5.36E-15,3,1.184480896,n3,242.3991338,120.7583377,79.81972905,128.4156263,81.13639005,91.94252764,7.6008662,129.2416623,170.180271,121.5843737,168.86361,158.0574724
Ctaxi_contig_58007|comp36624_c0_seq3,0.459127224,-0.822606583,1.837136623,-0.579870736,-0.476662196,-0.417124333,-1.248609476,-1.575990744,1.224448996,-0.306158761,-1.143284806,5.00E-16,5,2.113740229,n5,152.280542,73.54996419,236.924854,88.4600285,94.79961941,98.4567363,97.719458,176.4500358,13.075146,161.5399715,155.2003806,151.5432637
Ctaxi_contig_23531|comp33809_c1_seq1,1.869354508,-0.66648565,0.325680728,-0.184629028,-0.76707482,-0.576845738,-0.317208662,-2.207024569,-0.085095915,-0.462457662,0.186122029,4.00E-15,3,0.620212915,n3,238.9038396,83.13970209,144.0835828,112.7377747,76.96100614,88.64583919,11.0961604,166.8602979,105.9164172,137.2622253,173.0389939,161.3541608
Ctaxi_contig_13792|comp32222_c1_seq4,-1.16644597,-0.366993826,0.020326973,-0.207156397,-0.135287229,1.85555645,-1.177702466,0.814235266,-0.116712442,1.716698158,-0.182881856,-6.88E-15,6,1.036110674,n6,52.42960872,101.5360058,125.3272096,111.3540297,115.7685977,238.056293,197.5703913,148.4639942,124.6727904,138.6459703,134.2314023,11.943707
Ctaxi_contig_59366|comp36698_c0_seq25,-0.921391886,0.508792306,-0.666334002,-1.036795056,1.317737902,0.797990736,0.089918971,2.041058694,-1.295179033,0.010755597,-1.132615875,-8.88E-15,4,1.654338232,n4,67.48207088,155.3312227,83.14901708,60.39342408,205.0207557,173.0952541,182.5179291,94.6687773,166.8509829,189.6065759,44.9792443,76.9047459
Ctaxi_contig_62100|comp36843_c8_seq3,1.364413015,0.34864686,-0.063737516,-0.589726834,0.495777915,-1.555373441,0.785541558,-0.527293241,-0.537537285,-1.993639318,-0.514431543,3.00E-15,3,3.587490229,n3,207.8877773,145.4942789,120.1635432,87.85461708,154.531813,28.53971493,42.1122227,104.5057211,129.8364568,162.1453829,95.468187,221.4602851
Ctaxi_contig_63626|comp36929_c1_seq1,-0.654375525,0.241643989,-0.447695348,-0.705954576,-0.354311451,1.920692912,-1.461722532,1.081301716,-0.932508791,1.011102954,0.452110347,-4.77E-15,6,0.331399009,n6,83.88356726,138.9216209,96.57890983,80.71532088,102.3150214,242.0573042,166.1164327,111.0783791,153.4210902,169.2846791,147.6849786,7.9426958
Ctaxi_contig_64121|comp36954_c7_seq1,0.110891715,-0.460247975,-1.23400268,0.761126042,1.491802781,-0.669569883,2.420111045,0.297121339,-0.661885747,0.343372632,-0.913081203,-3.77E-15,2,2.380752444,n2,130.8901545,95.80786394,48.27993366,170.830838,215.7127015,82.95025289,119.1098455,154.1921361,201.7200663,79.169162,34.2872985,167.0497471
Ctaxi_contig_50319|comp36168_c2_seq6,1.189996926,-1.318875111,0.618334366,-0.493251775,-0.778753806,0.782549401,-1.231111919,-2.136022026,-0.114254119,1.081644842,-0.414166116,-2.33E-15,3,2.437105276,n3,197.1742584,43.06663937,162.0598505,93.7806035,76.24362371,172.1467691,52.8257416,206.9333606,87.9401495,156.2193965,173.7563763,77.8532309
Ctaxi_contig_22462|comp33669_c0_seq1,1.715221895,-0.845678543,0.589062116,-0.059198354,-0.618546621,-0.780860493,-0.162622672,-2.308908198,0.269717925,-0.412923609,-0.16139524,3.00E-15,3,1.206121357,n3,229.4362343,72.13276763,160.2618007,120.4423615,86.08435989,76.11422033,20.5637657,177.8672324,89.7381993,129.5576385,163.9156401,173.8857797
Ctaxi_contig_46473|comp35901_c0_seq2,0.288084438,0.230219594,-1.81720117,0.904285307,0.774451928,-0.379840096,2.056501158,0.669486478,-1.049253443,0.018211671,0.554380222,0,2,2.674089467,n2,141.7742284,138.2198768,12.45693059,179.6244046,171.6493813,100.7469229,108.2257716,111.7801232,237.5430694,70.3755954,78.3506187,149.2530771
Ctaxi_contig_62795|comp36878_c6_seq4,-1.364779844,0.085381293,0.683051054,-0.683143343,-0.190403373,1.469894213,-1.716395005,1.142487855,0.273196834,0.790770604,-0.397802617,-4.55E-15,6,1.092277428,n6,40.24693833,129.3231752,166.035077,82.11650227,112.3830852,214.3669664,209.7530617,120.6768248,83.964923,167.8834977,137.6169148,35.6330336
Ctaxi_contig_37755|comp35265_c4_seq4,-1.254391556,0.289382166,-0.11091292,-0.97164049,0.642916491,1.404646309,-0.896002863,1.774295356,-0.715183649,0.610581419,-0.826793827,-7.99E-15,6,1.411811472,n6,47.0275457,141.8539414,117.2657912,64.3955473,163.569809,210.3591099,202.9724543,108.1460586,132.7342088,185.6044527,86.430191,39.6408901
Ctaxi_contig_52418|comp36290_c1_seq1,-0.06910647,0.304797047,-1.5640942,0.65410337,1.28602861,-0.611728357,2.216168846,1.098769566,-0.935283113,-0.252041161,-0.15633422,-2.16E-15,2,2.52710947,n2,119.8337549,142.8008014,28.00404177,164.2569638,203.0730104,86.50317217,130.1662451,107.1991986,221.9959582,85.7430362,46.9269896,163.4968278
Ctaxi_contig_8069|comp30516_c0_seq2,-0.516842685,-0.055060283,-0.219791506,1.988459651,-0.674008212,-0.522756965,0.90546642,-0.10590863,1.42577846,0.376318476,1.41213981,6.30E-15,2,1.888123144,n2,92.33153041,120.6965428,110.5779173,246.2198803,82.67762826,91.96824539,157.6684696,129.3034572,139.4220827,3.7801197,167.3223717,158.0317546
Ctaxi_contig_41515|comp35580_c0_seq1,-1.171343607,-0.017569488,0.956298416,-0.473894173,-0.704806476,1.411315327,-2.03392011,0.628746682,0.67190112,0.805021676,0.006953578,-2.78E-15,6,1.550999566,n6,52.12877107,122.9994172,182.819313,94.96964539,80.785843,210.7687547,197.8712289,127.0005828,67.180687,155.0303546,169.214157,39.2312453
Ctaxi_contig_53846|comp36371_c0_seq3,1.423646344,-0.186686935,-1.1089001,0.611880201,0.358235924,-1.098175435,1.750747953,-0.875442199,-0.739363212,-0.601625757,0.300655669,3.22E-15,1,0.599378732,n1,211.5261882,112.6113676,55.96436732,161.663403,146.0832877,56.62313053,38.4738118,137.3886324,194.0356327,88.336597,103.9167123,193.3768695
Ctaxi_contig_67445|comp37090_c0_seq77,-0.414008163,-0.399850003,-0.402407999,2.041206044,-0.412493043,-0.412446836,1.219301097,-0.315457615,1.217412966,0.804667844,1.073622435,4.88E-15,2,1.401650205,n2,98.64814724,99.51781308,99.36068802,249.4598307,98.74121357,98.74405184,151.3518528,150.4821869,150.639312,0.5401693,151.2587864,151.2559482
Ctaxi_contig_64887|comp36988_c4_seq2,0.750073492,0.110631153,-1.001310818,-1.241298796,0.010190494,1.371714476,-0.836972849,0.257461716,-2.051342608,0.369113362,0.131751254,-5.55E-15,6,3.21299594,n6,170.1519344,130.8741494,62.57304558,47.83176929,124.7045758,208.33627,79.8480656,119.1258506,187.4269544,202.1682307,125.2954242,41.66373
Ctaxi_contig_70676|comp37218_c2_seq3,1.036040576,0.259148579,0.989745442,-1.215179681,-1.179476734,0.109721819,-2.044935134,-0.95182022,-0.023485603,-1.118466175,0.399025335,3.38E-15,3,3.078126389,n3,187.7174801,139.9968415,184.8737986,49.43613753,51.62919324,130.8182936,62.2825199,110.0031585,65.1262014,200.5638625,198.3708068,119.1817064
Ctaxi_contig_8926|comp30894_c0_seq2,-1.813034256,1.255498575,0.031034883,0.095314535,0.345249011,0.085937253,-0.162613743,2.518204484,0.51825994,-0.75468726,0.273653398,2.67E-16,4,1.940767395,n4,12.71288354,201.1977012,125.9849437,129.9333252,145.2855658,129.3573251,237.2871165,48.8022988,124.0150563,120.0666748,104.7144342,120.6426749
Ctaxi_contig_38965|comp35367_c0_seq1,-1.660068177,-0.223794395,0.237237553,0.90079645,1.096876883,-0.351048314,1.161210334,1.228805984,1.12025345,0.501383428,-1.127227975,-4.05E-15,2,2.732130051,n2,22.10883434,110.3320396,138.6509553,179.4101014,191.454354,102.5154598,227.8911657,139.6679604,111.3490447,70.5898986,58.545646,147.4845402
Ctaxi_contig_23573|comp33811_c4_seq1,1.907531088,-0.407382442,-0.821998079,-0.230754245,0.204294009,-0.651690331,0.898871497,-1.365984863,-1.217201082,-0.5322207,-0.088295628,6.11E-16,3,1.401677798,n3,241.2488383,99.05513256,73.58734158,109.9045304,136.6273961,84.04850547,8.7511617,150.9448674,176.4126584,140.0954696,113.3726039,165.9514945
Ctaxi_contig_63155|comp36900_c6_seq3,0.414414578,-0.340419522,-0.857385518,0.62489623,1.41607352,-1.257579289,2.386979721,-0.005853838,-0.388609415,-0.366038337,-1.013170177,-1.67E-15,1,2.008199631,n1,149.534065,103.168334,71.41366597,162.4629134,211.061027,46.831739,100.465935,146.831666,178.586334,87.5370866,38.938973,203.168261
Ctaxi_contig_42638|comp35652_c3_seq5,1.544477973,-1.178773783,0.675086603,-0.349204416,0.106008014,-0.797594391,0.185677361,-2.196318423,0.095634756,-0.177210136,-1.232474067,-9.99E-16,3,1.852243204,n3,218.9482784,51.67237205,165.5458601,102.6287214,130.5901729,75.08633962,31.0517216,198.327628,84.4541399,147.3712786,119.4098271,174.9136604
Ctaxi_contig_34854|comp34996_c2_seq1,1.391817709,-0.631428597,1.031820912,-0.813609674,-0.968203595,-0.010396754,-1.467136011,-1.948200129,0.158698264,-0.338466071,-0.177053802,1.59E-15,3,1.677219823,n3,209.5711123,85.29308372,187.458287,74.10259988,64.60665878,123.4400028,40.4288877,164.7069163,62.541713,175.8974001,185.3933412,126.5599972
Ctaxi_contig_20820|comp33423_c1_seq1,-1.131428424,0.204359834,-0.087675555,0.532532851,-1.037675936,1.51988723,-1.273105944,0.834375064,0.451675218,1.194923501,1.360481923,8.88E-16,6,2.429050055,n6,54.58056364,136.6314394,118.6931477,156.7894872,60.33931597,217.4377905,195.4194364,113.3685606,131.3068523,93.2105128,189.660684,32.5622095
Ctaxi_contig_35709|comp35081_c5_seq5,1.55100665,-0.703159821,-0.302408469,0.612641379,0.114714393,-1.272794132,1.357430038,-1.723352874,-0.029066124,-0.44094775,-0.147572456,3.00E-15,1,0.692682368,n1,219.3493028,80.88698888,105.5031653,161.7101584,131.1249627,45.89716634,30.6506972,169.1130111,144.4968347,88.2898416,118.8750373,204.1028337
Ctaxi_contig_46076|comp35874_c3_seq2,1.591392857,-0.536497101,-0.23206095,0.750192539,-1.190116812,-0.382910533,0.04881269,-1.996922415,0.136797375,0.023347332,1.299590146,5.88E-15,3,2.216850199,n3,221.8300281,91.1242567,109.824266,170.1592469,50.9756258,100.5583211,28.1699719,158.8757433,140.175734,79.8407531,199.0243742,149.4416789
Ctaxi_contig_34357|comp34950_c2_seq1,0.419210026,-0.320543927,1.767336523,-0.147096983,-0.636876606,-1.082029032,-0.856859724,-1.310847074,1.600385556,-1.070182867,-0.528300676,5.38E-15,5,2.579198068,n5,149.8286257,104.3891937,232.6373786,115.0431829,84.95843943,57.61492432,100.1713743,145.6108063,17.3626214,134.9568171,165.0415606,192.3850757
Ctaxi_contig_33513|comp34878_c0_seq1,0.148970743,-0.545712463,-1.48787305,0.510259422,1.481359146,-0.107003797,2.151894811,0.37027297,-1.147010661,0.773400958,-0.897519325,-7.29E-15,2,3.538979955,n2,133.2291611,90.55820252,32.68593059,155.4213404,215.0712006,117.5059093,116.7708389,159.4417975,217.3140694,94.5786596,34.9287994,132.4940907
Ctaxi_contig_14949|comp32468_c0_seq1,-0.307943072,0.475005383,0.170907719,0.98506096,0.522710182,-1.845741172,1.541626386,0.463235889,1.13693476,-1.462246384,-0.085316393,5.66E-15,2,2.796024897,n2,105.163202,153.2558589,134.5766412,184.5860541,156.1861291,10.70385921,144.836798,96.7441411,115.4233588,65.4139459,93.8138709,239.2961408
Ctaxi_contig_60886|comp36780_c4_seq1,-0.740512393,0.774639647,1.170036983,-1.412828094,-0.377713062,0.58637692,-2.137773635,1.055375073,0.256750653,-0.938572698,-0.334496377,2.78E-17,5,2.268215045,n5,78.59260485,171.660912,195.9482176,37.29557162,100.877576,160.0968624,171.4073952,78.339088,54.0517824,212.7044284,149.122424,89.9031376
Ctaxi_contig_14954|comp32468_c2_seq1,-0.759890239,0.047505786,-0.570020403,1.689247061,0.557851136,-0.96469334,1.941919406,0.664321646,0.90441332,0.024226203,0.27540478,2.94E-15,2,0.226341235,n2,77.40231947,126.9966699,89.06508581,227.8407286,158.3446644,64.82227641,172.5976805,123.0033301,160.9349142,22.1592714,91.6553356,185.1777236
Ctaxi_contig_39769|comp35443_c3_seq3,-0.963061784,1.271557065,1.168000498,-0.965884816,-0.373910312,-0.136700651,-1.644306256,1.47561975,0.731999902,-1.702294691,0.075347045,3.61E-15,5,2.558984615,n5,64.92249484,202.1840949,195.8231264,64.74908993,101.1111602,115.6817782,185.0775052,47.8159051,54.1768736,185.2509101,148.8888398,134.3182218
Ctaxi_contig_30412|comp34581_c2_seq4,-1.157947349,0.391201661,-0.702276813,0.708285491,1.434384098,-0.673647088,1.848691472,1.743381806,0.093689291,-0.274904439,-0.71184644,-2.28E-15,2,2.03520142,n2,52.95163704,148.1082101,80.9412277,167.5851039,212.1857554,82.69981032,197.048363,101.8917899,169.0587723,82.4148961,37.8142446,167.3001897
Ctaxi_contig_51783|comp36249_c3_seq1,0.245862826,-0.36335332,-0.852388334,1.137920003,1.093259989,-1.261301164,2.43618072,-0.088675232,0.031925217,-0.148881011,-0.523266212,-4.44E-16,2,1.603179996,n2,139.1807633,101.7596241,71.7206183,193.9754302,191.2321861,46.6031226,110.8192367,148.2403759,178.2793817,56.0245698,58.7678139,203.3968774
Ctaxi_contig_17235|comp32874_c0_seq1,0.800339449,-0.817018286,-0.38552859,1.354881826,0.315435045,-1.268109444,1.905130521,-1.289506333,0.532277124,0.100661605,-0.129163931,2.89E-15,1,0.730815258,n1,173.2395239,73.89322568,100.3975068,207.3023235,143.4542411,46.18492359,76.7604761,176.1067743,149.6024932,42.6976765,106.5457589,203.8150764
Ctaxi_contig_42452|comp35636_c2_seq2,-1.027539571,-0.051566015,-0.489874487,1.710812832,0.54738272,-0.689215479,1.771491035,0.778671149,1.004121439,0.359557861,0.195795099,1.67E-15,2,0.299716115,n2,60.96194281,120.9111784,93.98805362,229.1654074,157.7016413,81.74352095,189.0380572,129.0888216,156.0119464,20.8345926,92.2983587,168.2564791
Ctaxi_contig_33118|comp34846_c1_seq1,-1.062648061,0.150716937,-1.232919339,1.355321855,0.694262521,0.095266087,1.640641427,1.374065824,-0.001860533,0.761745952,0.424696036,-6.14E-16,2,1.233596406,n2,58.80540166,133.3364212,48.34647795,207.3293523,166.7237421,129.9303493,191.1945983,116.6635788,201.6535221,42.6706477,83.2762579,120.0696507
Ctaxi_contig_40113|comp35472_c2_seq10,1.870868606,-0.56734201,-0.161843783,-0.959326945,-0.418931862,0.236575994,-0.6612794,-1.663211082,-1.186888132,-0.136826713,-0.123816199,-1.50E-15,3,0.427495893,n3,238.9968431,89.22960627,114.1373598,65.15190756,98.34570872,138.610319,11.0031569,160.7703937,135.8626402,184.8480924,151.6542913,111.389681
Ctaxi_contig_63045|comp36892_c10_seq3,-0.033338276,-0.491040282,-0.62135075,1.684046056,0.564744398,-1.103061146,2.180212998,-0.297976935,0.691648251,0.265152759,0.01406178,2.00E-15,2,0.69388084,n2,122.0308184,93.91644459,85.91211609,227.5212565,158.7680834,56.32302543,127.9691816,156.0835554,164.0878839,22.4787435,91.2319166,193.6769746
Ctaxi_contig_38276|comp35315_c1_seq3,1.629587717,-0.846459366,-0.616961004,0.697937925,0.007750289,-0.871855561,1.327235092,-1.80932972,-0.319145074,0.039998429,0.082604465,1.72E-15,1,0.553799608,n1,224.1761497,72.08480553,86.18175651,166.949504,124.5546861,70.52484269,25.8238503,177.9151945,163.8182435,83.050496,125.4453139,179.4751573
Ctaxi_contig_33917|comp34911_c1_seq6,-1.474619741,-0.089686384,-0.797232882,0.730928311,0.416450181,1.214160514,0.363932791,1.475160002,-0.092298978,1.562320135,0.139449091,-5.11E-15,4,4.068852611,n4,33.50001591,118.5696324,75.10854533,168.9759405,149.659102,198.6585082,216.4999841,131.4303676,174.8914547,81.0240595,100.340898,51.3414918
Ctaxi_contig_48105|comp36019_c1_seq4,-0.947264191,-0.205919596,-0.384896975,0.187077624,-0.541983382,1.89298652,-1.066782266,0.712964742,-0.209738641,1.74525284,0.672421759,-4.22E-15,6,1.444589581,n6,65.89286296,111.4300002,100.4363037,135.5698786,90.78726155,240.3554373,184.107137,138.5699998,149.5636963,114.4301214,159.2127385,9.6445627
Ctaxi_contig_68744|comp37137_c3_seq2,0.426292401,-0.49336866,-1.011415519,1.282560874,0.869077266,-1.073146361,2.386417542,-0.354828813,-0.059202621,0.134747232,-0.226156632,5.55E-17,1,1.166581999,n1,150.263661,93.77342383,61.9523637,202.8600045,177.4617485,58.16054294,99.736339,156.2265762,188.0476363,47.1399955,72.5382515,191.8394571
Ctaxi_contig_58855|comp36673_c0_seq10,2.020340093,-0.268084783,-0.670664489,-0.421994336,-0.307973713,-0.351622772,0.206894427,-1.488692287,-1.218509054,-0.578651782,0.372125725,1.72E-15,3,0.598366921,n3,248.1781384,107.6114998,82.88301665,98.15759607,105.1613198,102.4801737,1.8218616,142.3885002,167.1169834,151.8424039,144.8386802,147.5198263
Ctaxi_contig_20484|comp33384_c1_seq5,1.729663393,-0.339134791,-0.269031856,0.539647385,-1.104392071,-0.556752059,0.071214655,-1.885384923,-0.042135157,-0.3705644,1.266031345,7.05E-15,3,1.736993079,n3,230.3233042,103.2472487,107.5533258,157.2264979,56.24127328,89.88009466,19.6766958,146.7527513,142.4466742,92.7735021,193.7587267,160.1199053
Ctaxi_contig_63796|comp36939_c0_seq1,0.924868144,-0.471879889,0.46354344,-1.105327212,-1.016346507,1.205142024,-2.015946233,-1.1519229,-0.600089258,0.484914147,0.155593576,-1.33E-15,3,3.340400033,n3,180.8887066,95.09337291,152.5518084,56.18383219,61.64947746,198.1045469,69.1112934,154.9066271,97.4481916,193.8161678,188.3505225,51.8954531
Ctaxi_contig_44856|comp35788_c3_seq1,0.172682021,0.086718279,-0.571038882,-1.132549766,-0.352863148,1.797051496,-1.485804422,0.441262342,-1.497337993,0.763477796,0.297811305,-5.77E-15,6,1.150044174,n6,134.6856278,129.4052997,89.00252568,54.51168514,102.4039835,234.4626226,115.3143722,120.5947003,160.9974743,195.4883149,147.5960165,15.5373774
Ctaxi_contig_63443|comp36919_c4_seq1,0.953577456,0.914401108,0.803390026,-0.504270707,-1.141339723,-1.025758161,-1.109914967,-0.524606805,0.500184883,-2.224244515,1.045302121,1.07E-14,3,4.313439946,n3,182.6521779,180.2457683,173.4269058,93.10376493,53.97176149,61.07136603,67.3478221,69.7542317,76.5730942,156.8962351,196.0282385,188.928634
Ctaxi_contig_36393|comp35144_c4_seq1,1.463590504,0.109784973,-0.167441733,-1.652871731,-0.042872848,0.289810836,-0.948777548,-0.580466967,-1.586204951,-0.846770599,-0.386583732,-2.53E-15,3,2.034612161,n3,213.9797607,130.8221728,113.7935053,22.55087647,121.4451568,141.8802725,36.0202393,119.1778272,136.2064947,227.4491235,128.5548432,108.1197275
Ctaxi_contig_36126|comp35121_c2_seq2,1.481173967,0.197368744,0.764116188,-0.89726365,-0.469308095,-1.076087154,-0.65869953,-1.200418466,-0.012881594,-1.828640195,-0.137460585,6.22E-15,3,2.119342939,n3,215.059826,136.2020113,171.0145079,68.96414926,95.25134552,57.97990455,34.940174,113.7979887,78.9854921,181.0358507,154.7486545,192.0200955
Ctaxi_contig_64548|comp36969_c0_seq1,1.131576305,-0.283565905,-1.294262957,0.497004747,0.900827779,-0.951579969,2.079430956,-0.472859557,-1.001060251,-0.334328129,-0.255267762,-1.67E-16,1,1.001770211,n1,193.5857681,106.6605709,44.57844244,154.6071712,179.4120257,65.62776603,56.4142319,143.3394291,205.4215576,95.3928288,70.5879743,184.372234
